編號		地址
63248 >>> 新北市林口區麗園一街11巷號
63249 >>> 桃園市龜山區文化七路127巷13號
63252 >>> 新北市五股區凌雲路三段1號C棟
63253 >>> 桃園市龜山區陸光路12號
63254 >>> 桃園市八德區介壽路二段364巷40號
63255 >>> 桃園市八德區介壽路一段757號
63256 >>> 桃園市桃園區中正路647巷1弄2號2樓
63258 >>> 桃園市桃園區正康一街156巷32號
63259 >>> 新竹縣新豐鄉學府街110號
63260 >>> 桃園市桃園區正康二街6-22號
63261 >>> 新北市樹林區東榮街11號
63262 >>> 新竹縣竹北市嘉豐南路二段186號
63264 >>> 新北市板橋區長江路二段201號1樓
63265 >>> 桃園市龜山區文明路73號
63268 >>> 桃園市大園區新生路四段263號
63269 >>> 新北市五股區成泰路一段159號
63270 >>> 新北市五股區成泰路三段20號
63271 >>> 新北市五股區登林路150號
63273 >>> 新北市蘆洲區中興街18號
63274 >>> 新竹縣竹北市自強北路82號
63275 >>> 桃園市中壢區新生路二段243-7號
63276 >>> 桃園市中壢區永樂路35巷5號
63278 >>> 桃園市中壢區延平路80號
63279 >>> 桃園市中壢區環北路25號
63280 >>> 桃園市中壢區環北路327號
63281 >>> 桃園市中壢區環北路336號
63282 >>> 桃園市中壢區元化路357號7樓
63283 >>> 桃園市中壢區環北路327號
63284 >>> 桃園市中壢區中園路二段501號B1F
63285 >>> 桃園市中壢區福州路43號
63287 >>> 桃園市中壢區內定二街567-6號
63288 >>> 桃園市中壢區延平路100號
63292 >>> 桃園市中壢區福州二街364號
63293 >>> 桃園市中壢區義民路二段149號
63294 >>> 桃園市中壢區春德路159號
63295 >>> 桃園市中壢區中園路二段501號
63296 >>> 桃園市中壢區中山路464號
63297 >>> 桃園市中壢區龍岡路三段263號
63299 >>> 桃園市中壢區環中東路841號
63300 >>> 桃園市平鎮區民族路雙連二段118巷53弄42號
63301 >>> 桃園市中壢區中山東路一段191號
63302 >>> 桃園市平鎮區環南路三段317號
63303 >>> 桃園市中壢區中山東路二段519號
63304 >>> 桃園市平鎮區延平路二段120號
63306 >>> 桃園市中壢區信義路54號
63307 >>> 桃園市中壢區中山路464號
63308 >>> 桃園市平鎮區延平路三段21號
63309 >>> 桃園市大園區高鐵北路三段375號
63311 >>> 桃園市桃園區經國路527號1樓
63312 >>> 桃園市龍潭區中豐路633號
63316 >>> 桃園市平鎮區環南路二段21號
63318 >>> 桃園市平鎮區環南路二段11號
63319 >>> 桃園市平鎮區中豐路山頂段407號
63320 >>> 桃園市楊梅區中山北路二段93號
63322 >>> 桃園市楊梅區瑞溪路二段158號
63324 >>> 桃園市八德區中正一路6號
63325 >>> 桃園市中壢區環北路29號
63326 >>> 桃園市龍潭區中正路三林段210號
63327 >>> 桃園市桃園區莊敬路二段118號
63328 >>> 桃園市龍潭區中正路175號
63329 >>> 桃園市龍潭區中興路378號
63330 >>> 桃園市龍潭區中正路468號
63331 >>> 新竹縣竹東鎮東林路13號
63332 >>> 新竹縣竹北市中華路28號
63334 >>> 新竹縣竹東鎮光明路556巷24-1號
63335 >>> 桃園市蘆竹區奉化路72號
63336 >>> 新竹縣竹北市六家五路一段66號
63337 >>> 新竹縣竹北市中正西路883號
63338 >>> 新竹縣竹東鎮東林路13號
63339 >>> 新竹縣芎林鄉富林路三段235號
63340 >>> 新竹市東區民族路193巷6號
63341 >>> 新竹縣竹東鎮中興路三段248號
63342 >>> 新竹縣竹北市白地街276巷8-3號
63343 >>> 桃園市中壢區新生路三段818號
63345 >>> 新竹縣湖口鄉民生街150號
63346 >>> 桃園市觀音區新生路30號
63347 >>> 桃園市桃園區永安路182號1樓
63348 >>> 桃園市中壢區元化路357號7樓
63349 >>> 桃園市大園區大觀路258號
63350 >>> 桃園市桃園區春日路1492號10樓
63351 >>> 新竹縣湖口鄉新興路426號
63352 >>> 新竹縣竹北市中華路84號
63353 >>> 桃園市觀音區大觀路二段218號
63354 >>> 桃園市龜山區南祥路32號
63355 >>> 新竹市東區光復路一段671號
63356 >>> 新竹縣竹北市中華路95號
63357 >>> 桃園市桃園區莊敬路一段364號
63358 >>> 新竹市東區光復路一段113號
63359 >>> 桃園市新屋區三民路583號
63360 >>> 桃園市蘆竹區南崁路一段128號
63361 >>> 桃園市蘆竹區南崁路一段128號
63363 >>> 新竹市北區經國路二段122號
63364 >>> 新竹縣新豐鄉新興路351-1號
63365 >>> 台中市烏日區五光路805巷35-7號
63368 >>> 台中市西屯區環中路二段1035號
63369 >>> 桃園市桃園區中山路912號
63370 >>> 桃園市龍潭區華南路一段16號
63371 >>> 桃園市中壢區興平路176巷29號
63372 >>> 桃園市中壢區龍岡路二段26號
63373 >>> 桃園市中壢區興仁路二段645號
63374 >>> 桃園市中壢區榮安八街88號
63375 >>> 桃園市中壢區中豐路202號
63376 >>> 桃園市中壢區龍岡路一段24號
63377 >>> 桃園市中壢區內定七街188號
63380 >>> 桃園市中壢區三光路3號
63381 >>> 桃園市中壢區龍岡路三段252號
63382 >>> 桃園市中壢區福德路78號
63383 >>> 桃園市桃園區中正二街28號1樓
63385 >>> 桃園市龜山區萬壽路二段965號
63388 >>> 桃園市蘆竹區大新一街110號
63390 >>> 桃園市平鎮區廣東路77號
63391 >>> 桃園市平鎮區廣西路34號
63392 >>> 桃園市平鎮區金陵路96號
63393 >>> 桃園市平鎮區民族路二段103號
63394 >>> 桃園市平鎮區龍德街79號
63395 >>> 桃園市大溪區康莊路56號
63396 >>> 桃園市龜山區自強南路210號
63397 >>> 彰化縣溪州鄉登山路四段442號
63398 >>> 桃園市八德區茄苳路725巷79之2號
63399 >>> 桃園市楊梅區中山南路4-3號
63401 >>> 桃園市大溪區介壽路63號
63403 >>> 桃園市蘆竹區南崁路一段128號
63405 >>> 桃園市龜山區中興路一段79號
63407 >>> 新竹市東區食品路195號
63408 >>> 桃園市新屋區三民路568號
63409 >>> 新竹市東區中央路239號6F
63410 >>> 新竹縣竹北市中華路299-1號
63414 >>> 新竹市北區鐵道路二段288號
63415 >>> 彰化縣彰化市金馬路三段150-7號
63416 >>> 桃園市蘆竹區南崁路一段128號
63417 >>> 桃園市蘆竹區五福路12號
63418 >>> 桃園市蘆竹區忠孝西路169巷20號
63419 >>> 桃園市蘆竹區大竹路35號
63420 >>> 台中市南區建成路1846號
63422 >>> 台中市南區復興路二段87號
63423 >>> 台中市南區工學路146巷25號
63426 >>> 台中市南區建成路1052號
63427 >>> 台中市東區台中路388號
63429 >>> 台中市南區崇倫北街27巷13號
63430 >>> 台中市南屯區文心路一段57號
63431 >>> 台中市烏日區中山路三段581號
63432 >>> 台中市南區復興北路521號
63433 >>> 台中市南屯區大墩四街165號
63434 >>> 台中市南屯區大墩路40號
63436 >>> 台中市太平區永平路三段120-1號
63437 >>> 台中市南屯區東興路二段300號
63438 >>> 台中市南區復興北路521號1樓
63439 >>> 台中市南屯區五權西路二段709號
63440 >>> 台中市西屯區青海路二段68號至西屯路入口無障礙
63441 >>> 台中市西區向上路一段224號
63442 >>> 台中市南屯區五權西路二段451號
63443 >>> 台中市北區興進路7號
63444 >>> 台中市太平區振武路145號
63445 >>> 台中市北區中清路一段333號
63446 >>> 台中市北屯區崇德路三段703號
63447 >>> 台中市大里區至善路34號
63448 >>> 台中市北區中清路一段498號
63449 >>> 台中市大里區德芳路三段38-1號
63450 >>> 台中市西屯區西屯路二段上石南六巷10號
63451 >>> 台中市南屯區黎明路一段42號
63452 >>> 台中市西屯區市政路107號
63453 >>> 台中市北屯區太原路三段986-1號
63454 >>> 台中市大里區鳳凰路244號
63455 >>> 台中市西屯區市政北一路17號
63458 >>> 台中市西屯區黎明路二段777號
63459 >>> 台中市沙鹿區福鹿街19號
63460 >>> 台中市北屯區北屯路407-1號
63461 >>> 台中市西屯區西屯路三段79-2-2號
63462 >>> 台中市西屯區西屯路二段8-3號
63463 >>> 台中市北區崇德路一段508-2號
63464 >>> 台中市太平區樹德路221號
63465 >>> 台中市北屯區環中路一段1120號A1-18室
63466 >>> 台中市西屯區市政南一路373號
63467 >>> 台中市豐原區社皮路17號
63468 >>> 台中市潭子區潭子街一段48-1號
63469 >>> 台中市沙鹿區興安路35之13號
63472 >>> 台中市太平區樹德路146號
63473 >>> 台中市南屯區大容東街17號
63474 >>> 台中市大里區工業十一路171號
63475 >>> 台中市西屯區福安九街28號
63476 >>> 台中市豐原區安和路21號
63478 >>> 台中市太平區中山路四段102號
63480 >>> 台中市西區向上路一段421號
63483 >>> 台中市豐原區中山路151號
63485 >>> 台中市北屯區太和路二段118之3號
63486 >>> 台中市南屯區文心路一段521號2樓
63488 >>> 台中市大雅區學府路50號
63489 >>> 台中市西屯區台灣大道二段888號
63491 >>> 台中市西屯區環中路一段2502號
63492 >>> 台中市北屯區長生一街58號
63493 >>> 台中市清水區文昌街13號
63495 >>> 台中市北屯區環中路一段1206-4號
63496 >>> 台中市清水區中華路83號
63499 >>> 台中市中區福音街35號
63500 >>> 台中市中區中山路195號
63501 >>> 台中市北區三民路三段161號
63502 >>> 台中市北區三民路三段161號
63503 >>> 台中市北區三民路三段161號B棟10樓
63504 >>> 台中市西區五權西路一段128號
63505 >>> 台中市北屯區太原路三段122號
63506 >>> 台中市大里區日新路467號
63507 >>> 台中市西區華美西街一段226號
63508 >>> 台中市北區太原北路98號
63509 >>> 台中市太平區中平路143號
63510 >>> 台中市西區忠明南路339號
63511 >>> 台中市北區崇德路一段456號
63513 >>> 台中市西屯區成都路308號
63514 >>> 台中市西屯區惠中路二段31號
63515 >>> 台中市北屯區中清路111-10號
63516 >>> 台中市西屯區台灣大道三段301號8F
63517 >>> 台中市烏日區中山路一段304號
63518 >>> 台中市北區忠太東路87巷10號
63519 >>> 台中市太平區中興路133巷7號
63520 >>> 台中市西屯區環中路三段126之1號
63521 >>> 台中市西區忠明南路258號
63522 >>> 台中市西屯區河南路二段250號
63524 >>> 台中市西屯區中科路1109之11號
63525 >>> 台中市太平區大興路670號
63526 >>> 台中市大雅區秀山五路56號
63528 >>> 台中市東區樂業路131號
63529 >>> 台中市東區龍安街47號
63530 >>> 台中市東區大公街112號
63531 >>> 台中市東區大智路456號
63532 >>> 台中市東區大公街112號
63533 >>> 台中市大里區新明路
63534 >>> 台中市太平區大興路573號
63537 >>> 台中市北區錦新街3號
63540 >>> 台中市大里區爽文路447號
63542 >>> 台中市北區三民路三段179號11樓
63543 >>> 台中市北屯區北屯路126號
63544 >>> 台中市西屯區市政北二路320號
63545 >>> 台中市大里區新生路90號
63546 >>> 台中市北屯區長生一街29號
63549 >>> 台中市西屯區長安路二段289號
63550 >>> 台中市北屯區松竹北二街47號
63551 >>> 台中市北屯區崇德二路一段255號
63552 >>> 台中市西屯區太原路一段三號
63556 >>> 台中市西屯區漢翔路37號
63557 >>> 台中市西屯區西屯路二段97-29號
63558 >>> 台中市東區建德街257號
63561 >>> 台中市北屯區軍功路二段250號
63562 >>> 台中市北屯區松竹路一段763號
63563 >>> 台中市西屯區台灣大道三段251號9F
63566 >>> 台中市西屯區台灣大道三段251號9F北棟
63567 >>> 彰化縣彰化市彰南路三段68號
63569 >>> 台中市西屯區福科路918號
63570 >>> 台中市西屯區台灣大道四段872號
63573 >>> 台中市西屯區台灣大道三段251號9樓
63574 >>> 台中市西屯區工業區三十二路68號1樓
63576 >>> 台中市豐原區中正路261號
63577 >>> 台中市西屯區中清路三段488號
63578 >>> 台中市北區榮華街151號1F
63579 >>> 台中市北屯區平德路27號
63580 >>> 台中市北屯區昌平路一段208號
63581 >>> 台中市北屯區旅順路一段92號1樓
63583 >>> 台中市北屯區松竹五路二段388號
63584 >>> 台中市北屯區中清路二段451號
63585 >>> 台中市北屯區松竹路二段93號
63586 >>> 台中市北屯區水景街2號
63589 >>> 台中市北屯區平德路28號
63590 >>> 台中市豐原區圓環東路478號
63591 >>> 台中市北屯區軍功路一段22-1號
63593 >>> 台中市豐原區源豐路341號
63595 >>> 台中市豐原區中山路552-1號
63596 >>> 台中市潭子區崇德路四段300號
63597 >>> 台中市西屯區福科路270號
63598 >>> 台中市龍井區舊車路北一巷 328號
63599 >>> 南投縣草屯鎮成功路一段23號
63602 >>> 台中市大雅區中山路18之3號
63603 >>> 台中市潭子區福潭路379號
63604 >>> 台中市潭子區大豐路二段121號
63606 >>> 台中市大雅區昌平路四段57號
63607 >>> 台中市潭子區大富路二段12之10號
63608 >>> 台中市豐原區府前街167號
63609 >>> 台中市大雅區民族街147巷157號
63610 >>> 台中市西屯區台灣大道三段301號8樓
63611 >>> 台中市潭子區復興路一段193號
63612 >>> 台中市太平區中山路三段36號
63616 >>> 台中市龍井區遊園南路130-1號
63618 >>> 台中市豐原區圓環東路410號
63619 >>> 台中市豐原區水源路15號
63626 >>> 台中市大雅區神林南路312巷18號
63627 >>> 台中市太平區太平路267號
63629 >>> 台中市太平區德隆路66號
63633 >>> 台中市烏日區五光路472號
63635 >>> 台中市大肚區沙田路二段584號
63636 >>> 台中市大里區光正路233號
63640 >>> 台中市大里區國光路二段532號
63642 >>> 台中市烏日區中山路二段475號
63643 >>> 台中市南屯區河南路四段616號
63644 >>> 台中市龍井區沙田路四段638號
63647 >>> 彰化縣彰化市泰和路二段396號
63652 >>> 彰化縣彰化市金馬路三段728號
63654 >>> 台中市大肚區沙田路一段774巷48號
63656 >>> 台中市霧峰區中正路140之1號
63657 >>> 彰化縣彰化市泰和路二段355號
63660 >>> 台中市大肚區文昌路一段123號
63661 >>> 彰化縣彰化市長興街13號
63662 >>> 彰化縣和美鎮彰美路二段322號
63663 >>> 彰化縣和美鎮美寮路二段29號
63664 >>> 台中市后里區福容路201號
63668 >>> 台中市大雅區中清路三段1157號
63669 >>> 南投縣草屯鎮忠孝街247號
63671 >>> 南投縣草屯鎮敦和路50-1號
63674 >>> 彰化縣彰化市永安街166號
63675 >>> 台中市神岡區大富路35巷1弄37號
63677 >>> 彰化縣彰化市中華西路398號
63678 >>> 台中市神岡區大豐路四段
63680 >>> 台中市沙鹿區台灣大道七段997號
63681 >>> 台中市大甲區鎮政路52號
63682 >>> 台中市神岡區北庄路34號
63684 >>> 台中市潭子區福貴路63號
63685 >>> 台中市潭子區得福街47號
63686 >>> 台中市潭子區崇德路五段646號
63687 >>> 台中市大甲區中山路一段1093號
63691 >>> 台中市大甲區蔣公路302號
63692 >>> 台中市大甲區忠孝街135號
63693 >>> 台中市大甲區中山路二段930之103號
63695 >>> 台中市潭子區雅潭路一段1198號
63701 >>> 台中市沙鹿區興安路33號
63702 >>> 彰化縣彰化市大智路62號
63703 >>> 台中市龍井區沙田路六段311號
63704 >>> 彰化縣彰化市中山路二段91號
63707 >>> 台中市沙鹿區沙田路186號
63708 >>> 台中市沙鹿區沙田路57-7號
63709 >>> 台中市沙鹿區中山路494號之1
63710 >>> 台中市清水區西社路2-2號
63711 >>> 台中市梧棲區中華路二段339號
63714 >>> 台中市清水區高美路186號
63716 >>> 台中市梧棲區梧棲路171號
63719 >>> 南投縣埔里鎮中山路三段27號
63722 >>> 苗栗縣三義鄉中正路4號
63725 >>> 台中市西屯區黎明路二段942號
63727 >>> 台中市南屯區萬和路二段37號
63728 >>> 南投縣南投市民族路198號
63729 >>> 台中市大雅區神林路一段49巷43號
63730 >>> 南投縣埔里鎮南昌街125號
63733 >>> 台中市南屯區黎明路一段1125號
63734 >>> 南投縣南投市向上路212號
63735 >>> 台中市北區武昌路134-1號
63737 >>> 台中市北屯區四平路405號
63738 >>> 台中市北屯區旱溪西路三段111號
63739 >>> 台中市烏日區中山路二段182號
63740 >>> 台中市大肚區遊園路二段172號
63741 >>> 台中市北屯區東山路一段245號1樓
63742 >>> 台中市北屯區北屯路407-1號
63743 >>> 台中市北屯區東光路820號
63744 >>> 台中市太平區宜欣一路115號
63745 >>> 台中市北屯區敦化路一段462號1樓
63746 >>> 台中市太平區長億路41號
63747 >>> 台中市太平區宜昌路520號
63750 >>> 雲林縣斗六市中堅西路212號
63751 >>> 彰化縣彰化市彰馬路275巷1弄15號
63752 >>> 彰化縣彰化市華山路103號
63753 >>> 彰化縣田中鎮中南路三段186巷35號
63754 >>> 彰化縣福興鄉社尾街5號之37
63755 >>> 南投縣竹山鎮大明路120號
63756 >>> 屏東縣屏東市重慶路128號
63757 >>> 彰化縣彰化市三竹路21號
63758 >>> 台中市龍井區藝術南街22號
63760 >>> 台中市大雅區雅潭路四段436號
63761 >>> 台中市西屯區廣福路266號
63762 >>> 台中市豐原區西勢一街72號
63763 >>> 彰化縣員林市龍富街60號
63765 >>> 台南市東區大同路一段203號
63766 >>> 台南市中西區忠義路二段252號
63767 >>> 台南市中西區法華街115號
63768 >>> 台南市東區東興路138號1樓
63769 >>> 台南市東區中華東路一段366號B1F
63770 >>> 台南市南區健康路二段29號
63771 >>> 台南市南區健康路二段316號
63772 >>> 台南市南區健康路二段293號
63774 >>> 台南市東區大同路二段253號
63775 >>> 台南市南區聖南街40號
63776 >>> 台南市仁德區中山路777號
63777 >>> 台南市東區中華東路一段366號 B1F
63778 >>> 台南市安南區安和路四段404號
63780 >>> 台南市永康區復興路122號
63781 >>> 台南市北區文賢路1004號
63783 >>> 台南市東區林森路一段358號
63784 >>> 台南市南區健康路二段300號
63785 >>> 台南市南區萬年路17號
63786 >>> 台南市安平區永華路二段900號1樓
63788 >>> 台南市東區中華東路三段95號
63789 >>> 台南市安南區安中路二段66號
63790 >>> 台南市東區崇德十四街4號
63791 >>> 台南市善化區中山路231號之3
63792 >>> 台南市東區崇德路789號
63793 >>> 台南市北區勝利路463號
63794 >>> 台南市東區裕農路32號
63795 >>> 台南市永康區中華路143號1F
63796 >>> 台南市東區裕農路1006號
63797 >>> 台南市東區崇明路552號
63798 >>> 台南市東區裕永一街237號
63800 >>> 台南市東區裕豐街123號
63801 >>> 台南市南區健康路一段117-1號
63802 >>> 台南市永康區中華路619巷22弄28號
63803 >>> 台南市東區裕豐街172號
63804 >>> 台南市東區東門路二段191號
63805 >>> 台南市永康區永大路二段1482號
63806 >>> 台南市永康區文賢街227巷23號
63807 >>> 台南市東區中華東路三段75號
63808 >>> 台南市仁德區義林路256巷22弄13號
63809 >>> 台南市東區崇善路22號
63810 >>> 台南市東區崇德四街7巷18號
63811 >>> 台南市永康區中山南路593號
63812 >>> 台南市東區中華東路三段26號
63813 >>> 台南市永康區大灣東路606號
63815 >>> 高雄市楠梓區軍校路929號
63817 >>> 高雄市三民區鼎中路280號
63818 >>> 高雄市大寮區萬丹路271號
63819 >>> 台南市永康區龍中街419號
63820 >>> 台南市永康區永大路二段52號
63821 >>> 台南市六甲區建國街157號
63822 >>> 台南市南區健康路二段213號
63825 >>> 台南市安南區海佃路一段11號
63826 >>> 高雄市燕巢區滾水路81之20號
63828 >>> 台南市北區北門路二段297號
63829 >>> 台南市善化區中山路108-3號
63831 >>> 台南市新營區延平路78號
63832 >>> 高雄市鼓山區美術東二路88號
63836 >>> 台南市南區健康路二段211號
63837 >>> 台南市南區新孝路96號
63838 >>> 台南市南區夏林路142號
63840 >>> 台南市南區中華西路一段292號
63841 >>> 台南市安平區永華路二段483號
63847 >>> 台南市新化區中山路545號
63848 >>> 高雄市苓雅區青年一路205號
63849 >>> 高雄市岡山區成功路466巷9-11號
63850 >>> 高雄市大寮區鳳屏一路221號
63854 >>> 台南市安南區安和路六段20巷120弄47號
63855 >>> 台南市北區文賢路821號
63856 >>> 台南市安南區慶安路175巷6號
63857 >>> 台南市安南區海佃路二段150巷112弄40號之一
63860 >>> 台南市安南區海佃路三段53號
63861 >>> 台南市中西區府前路一段171號
63863 >>> 台南市北區東豐路518號
63864 >>> 台南市北區文賢路502巷
63865 >>> 台南市北區北門路二段547巷16號
63866 >>> 台南市中西區文賢路90、92號
63867 >>> 台南市中西區西門路一段658號
63870 >>> 台南市中西區西門路一段658號B1F
63871 >>> 台南市北區海安路三段781巷150號
63872 >>> 台南市北區文賢路578號
63873 >>> 台南市中西區西門路一段658號B1
63874 >>> 台南市永康區正強街113號
63875 >>> 台南市中西區西門路一段658號B1樓
63877 >>> 台南市新化區民生路262號
63878 >>> 台南市永康區中山南路467巷1號
63879 >>> 台南市新市區中正路323巷15號
63885 >>> 台南市永康區中正路185號
63889 >>> 台南市麻豆區興國路29-3號
63892 >>> 台南市玉井區中正路197號
63895 >>> 高雄市大寮區鳳屏一路154號
63896 >>> 彰化縣員林市莒光路186號
63897 >>> 台南市麻豆區興中路215之2號
63898 >>> 台南市永康區復國一路185號
63900 >>> 台南市歸仁區中正北路一段61號
63902 >>> 台南市仁德區中正路二段329號
63903 >>> 台南市仁德區德洋路41巷36號C5棟
63905 >>> 高雄市旗山區中學路17號
63906 >>> 台南市關廟區中山路一段347號
63908 >>> 高雄市岡山區本洲一街75巷1-8號
63912 >>> 高雄市岡山區前峰路33-4號
63913 >>> 高雄市岡山區岡燕路255號
63914 >>> 高雄市燕巢區角宿路602號
63916 >>> 高雄市前鎮區瑞隆路332號
63917 >>> 高雄市左營區新庄仔路215號
63918 >>> 高雄市鳳山區建國路二段242號
63919 >>> 嘉義縣民雄鄉西安路46之17號
63921 >>> 高雄市三民區博愛一路64號
63922 >>> 高雄市前鎮區三多二路433號
63923 >>> 高雄市左營區自由三路339號
63924 >>> 高雄市新興區青年一路406號
63925 >>> 高雄市三民區覺民路71號
63927 >>> 高雄市左營區博愛二路777號
63928 >>> 嘉義市西區中山路492號
63930 >>> 台南市新營區裕民路
63932 >>> 台南市白河區新起街5號
63933 >>> 台南市新營區南新街35號
63934 >>> 高雄市旗山區中學路19號
63935 >>> 嘉義市西區中興路722-1號
63936 >>> 台南市新營區周武街74號
63937 >>> 嘉義市西區新民路282號
63940 >>> 嘉義市東區忠孝路600號B1F
63942 >>> 屏東縣屏東市廣東路6號
63943 >>> 嘉義縣中埔鄉十字路81號
63944 >>> 嘉義市西區友忠路712號
63945 >>> 嘉義市東區吳鳳南路627號
63946 >>> 嘉義市西區上海路202號
63947 >>> 嘉義市東區林森東路558-8號
63948 >>> 屏東縣屏東市重慶路26號
63950 >>> 高雄市前金區七賢二路189號10F
63951 >>> 台南市學甲區中正路394號
63952 >>> 台南市柳營區義士路一段222號
63953 >>> 嘉義縣朴子市新榮路168號附1
63954 >>> 嘉義縣中埔鄉大義路373號
63956 >>> 嘉義市東區垂楊路57號
63957 >>> 嘉義市東區興美六路107號
63958 >>> 嘉義市東區民國路168號
63959 >>> 嘉義市西區新民路282號
63961 >>> 嘉義縣水上鄉中正路120號
63962 >>> 嘉義市東區吳鳳北路391號
63970 >>> 台南市新營區中正路44-1號
63971 >>> 嘉義市西區玉山路1054號
63972 >>> 嘉義市西區民生北路212號
63974 >>> 嘉義市西區上海路35號
63975 >>> 嘉義縣朴子市文化北路111號
63976 >>> 嘉義市西區林森西路192之1號
63978 >>> 嘉義縣朴子市市東路77號
63980 >>> 雲林縣北港鎮文仁路147號
63981 >>> 雲林縣東勢鄉康安路51號
63983 >>> 嘉義市西區民生北路223號
63984 >>> 雲林縣水林鄉水林路65號
63985 >>> 嘉義市西區林森西路261號1樓
63986 >>> 雲林縣褒忠鄉中正路37-1號
63987 >>> 嘉義市西區垂楊路726號 10樓
63988 >>> 嘉義市西區博愛路二段430號
63990 >>> 嘉義縣朴子市嘉朴公路1087號
63991 >>> 雲林縣斗六市永昌西街26號
63992 >>> 雲林縣斗南鎮新厝路2-22號
63993 >>> 雲林縣北港鎮大同路471號
63994 >>> 嘉義縣新港鄉中山路128號
63997 >>> 雲林縣虎尾鎮林森路二段300號
63998 >>> 雲林縣崙背鄉南昌路159號
63999 >>> 高雄市茄萣區濱海路四段98號
64001 >>> 高雄市鳳山區五甲二路115號
64002 >>> 高雄市鳳山區曹公路113號
64004 >>> 高雄市鳳山區福安二街105巷37弄8號
64005 >>> 高雄市鹽埕區五福四路299號
64007 >>> 高雄市大社區和平路一段1-3號
64008 >>> 台南市新化區信義路432號
64009 >>> 高雄市前鎮區中華五路789號
64010 >>> 高雄市三民區建興路192號
64012 >>> 台南市永康區中山南路225號
64014 >>> 台南市安平區怡平路148號
64020 >>> 高雄市三民區建興路192號
64021 >>> 高雄市三民區覺民路191號
64022 >>> 台南市南區健康路二段31號
64023 >>> 台南市安平區慶平路191號
64024 >>> 高雄市楠梓區惠民路75號
64025 >>> 高雄市大社區和平路一段865-2號
64026 >>> 高雄市前金區自強一路100號
64027 >>> 高雄市新興區五福二路122號
64028 >>> 高雄市左營區博愛三路317、319號
64029 >>> 高雄市苓雅區中正一路319號
64030 >>> 高雄市左營區民族一路901巷30號
64031 >>> 高雄市苓雅區和平二路399號
64032 >>> 高雄市前鎮區鎮東街45號
64033 >>> 高雄市鳳山區五甲三路145號
64035 >>> 高雄市仁武區八德中路359號
64036 >>> 高雄市左營區明誠二路346號
64037 >>> 高雄市左營區左營大路415號
64043 >>> 屏東縣萬丹鄉聖賢路796巷52號
64045 >>> 高雄市左營區富國路135號
64046 >>> 高雄市岡山區為隨東路58巷12號
64048 >>> 高雄市岡山區岡山路612-15號
64049 >>> 台南市新市區中山路222號
64051 >>> 高雄市前鎮區中華五路789號
64052 >>> 屏東縣潮州鎮南進路53號
64053 >>> 屏東縣潮州鎮四維路168之1號
64054 >>> 高雄市前鎮區中華五路789號
64055 >>> 高雄市前鎮區瑞和街47號
64056 >>> 高雄市三民區昌裕街130號
64058 >>> 台南市新營區中華路138之4號
64060 >>> 高雄市前鎮區復興四路12號11樓
64061 >>> 高雄市左營區左營大路309號
64062 >>> 高雄市苓雅區武慶三路71號
64063 >>> 高雄市三民區鼎中路535號
64065 >>> 高雄市三民區九如一路796號
64066 >>> 高雄市大寮區鳳林三路396號
64070 >>> 高雄市前鎮區瑞和街282號
64072 >>> 高雄市前鎮區廣東三街432號
64073 >>> 高雄市前鎮區翠亨北路301號
64074 >>> 高雄市前鎮區中華五路789號
64079 >>> 高雄市苓雅區四維一路131號
64080 >>> 高雄市鳳山區自強二路5巷50號
64081 >>> 高雄市前鎮區瑞隆路172-5號
64083 >>> 高雄市鳳山區五甲二路97號
64085 >>> 高雄市前鎮區中華五路789號5樓
64086 >>> 高雄市三民區義華路81號
64087 >>> 高雄市苓雅區青年一路187號
64090 >>> 高雄市苓雅區三多四路21號10樓
64094 >>> 高雄市前鎮區中華五路789號
64095 >>> 高雄市前鎮區中華五路789號B2
64096 >>> 高雄市苓雅區林森二路77號
64099 >>> 高雄市前金區成功一路266-1號6樓
64101 >>> 高雄市苓雅區青年一路283號
64102 >>> 高雄市苓雅區青年一路285號
64106 >>> 高雄市新興區八德一路315號
64108 >>> 高雄市新興區青年一路366號
64110 >>> 高雄市鳳山區三民路51號
64111 >>> 高雄市鳳山區光復路239號
64114 >>> 高雄市新興區仁愛一街168號
64115 >>> 高雄市鳳山區鎮東路2巷12-35號
64116 >>> 高雄市新興區河南一路23號
64117 >>> 高雄市前金區自強二路39號
64120 >>> 高雄市鳳山區文中街222號
64121 >>> 高雄市苓雅區海邊路90號
64122 >>> 高雄市苓雅區尚義街3號
64123 >>> 高雄市苓雅區三多一路118-2號
64124 >>> 高雄市三民區民族一路213號
64125 >>> 高雄市鼓山區美術南二路52號
64126 >>> 高雄市三民區澄清路409號
64127 >>> 高雄市左營區自由二路481號
64128 >>> 高雄市大寮區內坑路34之16號
64129 >>> 高雄市鳳山區曹公路113號
64130 >>> 高雄市鳳山區建國路一段532號
64131 >>> 高雄市三民區民族一路463號B1F
64132 >>> 高雄市三民區建興路332號
64133 >>> 高雄市鼓山區裕誠路1513號
64134 >>> 高雄市三民區褒忠街93號
64135 >>> 高雄市鳥松區本館路144巷1弄2號
64139 >>> 高雄市仁武區仁雄路131-1號
64140 >>> 高雄市鳳山區鳳林路107號
64142 >>> 高雄市鼓山區美術東四路365號
64143 >>> 雲林縣斗六市文化路327號
64145 >>> 高雄市仁武區永榮一街90號
