 編號		店家名稱
49274 >>> Kolin歌林(順龍電器有限公司)
49302 >>> 永晟電器行
49308 >>> 長虹電器行
49336 >>> 洪邦企業有限公司
49339 >>> 大同綜合訊電股份有限公司高雄分公司三多服務站
49351 >>> 利聲家電有限公司
49362 >>> 良彧數位有限公司
49364 >>> 慶大電子音響材料行
49366 >>> 西北照相器材行
49369 >>> 哈客資訊廣場有限公司
49372 >>> 劦基通訊行
49384 >>> 鴻丞電信
49388 >>> 輝鍠電器
49389 >>> 傑鴻資訊有限公司
49393 >>> 友恆國際有限公司
49399 >>> 華陞資訊
49402 >>> 宗謚企業社
49431 >>> 新鑫通信有限公司
49436 >>> 棋杰電器行（LG臺灣樂金旗艦店）
49438 >>> 膜手液晶電視工廠
49442 >>> 祥鴻實業有限公司
49450 >>> 正勝電信行
49454 >>> 首信
49455 >>> 保昇電腦
49473 >>> 台灣電腦服務股份有限公司
49501 >>> 快修通電腦企業商行
49522 >>> 高得電腦快修中心
49525 >>> 日英電腦打字有限公司
49535 >>> 千碩科技有限公司
49540 >>> 優瑟全球商務科技/電腦維修
49544 >>> 和訊科技有限公司
49559 >>> 家圓電器(聲寶專售店)
49570 >>> 辰諺電腦系統整合股份有限公司高雄分公司
49587 >>> 宇揚企業有限公司
49627 >>> 新禾科技興業股份有限公司
49635 >>> 德奕資訊科技有限公司
49636 >>> 信凱精工股份有限公司
49684 >>> 冠丞電腦
49688 >>> 偉盟系統股份有限公司
49724 >>> 羣峯資訊系統有限公司
49726 >>> 宏瑋電腦
49740 >>> 迅維快修全國連鎖
49761 >>> 科翔資訊企業社
49765 >>> 1奇勝利資訊有限公司
49772 >>> 喬崴資訊
49798 >>> 聯鑫電腦
49802 >>> 仕杭電腦
49805 >>> 靠8族通訊(路竹店)無卡分期實體店
49811 >>> 育宏科技資訊社
49822 >>> 廣拓資訊有限公司
49823 >>> 億寶數位有限公司
49825 >>> 鋼堡科技股份有限公司
49826 >>> 加賀電腦（大寮電腦維修）
49828 >>> 團隊陣容簡介、專利與獲獎經歷
49834 >>> 大樹電腦
49844 >>> 德欣智慧
49864 >>> 銓德電腦
49871 >>> 早陽電腦企業有限公司
49873 >>> 五角科技股份有限公司
49883 >>> 冠勝資訊
49892 >>> ＪＳ電腦 筆電
49896 >>> 壹玖柒3C科技
