編號	地址
37352 >>> 台中市西屯區西屯路二段296-20號1樓之5
37354 >>> 台中市北屯區松竹路二段225號
37362 >>> 台中市北區綏遠路一段1之2號1樓
37373 >>> 台中市北屯區青島路四段240號1樓
37374 >>> 台中市后里區甲后路一段125號
37385 >>> 台中市西屯區上明三街17號
37390 >>> 台中市西屯區文華路162巷20號
37393 >>> 台中市龍井區新興路7巷18號
37401 >>> 台中市西屯區至善路127號
37413 >>> 台中市西屯區何厝街150號
37416 >>> 407台中市西屯區西屯路二段295-6號
37417 >>> 台中市西屯區安和路83-12號
37419 >>> 台中市西屯區河南路一段77號
37420 >>> 台中市西屯區西屯路三段宏安巷1號
37428 >>> 台中市南屯區永春南路19號1樓
37433 >>> 台中市南屯區向上路三段32號
37440 >>> 台中市南屯區南屯路二段236號1樓
37452 >>> 台中市太平區長億六街53-26號
37464 >>> 台中市太平區東平路568號
37466 >>> 台中市太平區東方街8號
37467 >>> 台中市霧峰區草湖路71號
37469 >>> 台中市霧峰區樹仁路123之3號
37476 >>> 台中市霧峰區育仁街20號
37479 >>> 台中市霧峰區林森路868號
37481 >>> 台中市大里區美群路142號
37489 >>> 台中市大里區成功二路115-7號
37500 >>> 台中市霧峰區吉峰路157號
37501 >>> 台中市大里區美群路54號
37502 >>> 台中市大里區塗城路834號
37503 >>> 台南市南區復興路二段26號
37504 >>> 台中市北屯區東山路一段225之14號1樓
37527 >>> 台中市豐原區育英路179號
37530 >>> 台中市豐原區豐東路220巷11號
37537 >>> 台中市豐原區中正路464號
37538 >>> 台中市豐原區西安街97巷7號
37539 >>> 台中市豐原區向陽路173巷105號
37541 >>> 台中市豐原區圓環東路202號
37542 >>> 台中市豐原區三豐路566巷15弄24號
37543 >>> 台中市豐原區成功路61號
37546 >>> 台中市豐原區南陽路184巷18號
37553 >>> 台中市豐原區南陽路186號
37566 >>> 台中市烏日區中山路二段241號1樓
37568 >>> 彰化縣彰化市彰南路二段144號
37569 >>> 台中市大肚區自由路490號
37570 >>> 台中市南區五權南路599號
37582 >>> 台中市潭子區頭張路二段122號
37586 >>> 台中市東勢區三民街9號
37587 >>> 台中市東勢區三民街23號
37602 >>> 台中市神岡區大豐北街123號1樓
37603 >>> 彰化縣彰化市進德路2巷155號
37604 >>> 苗栗縣苗栗市中華路142號
37605 >>> 彰化縣彰化市自強路130號
37625 >>> 彰化縣彰化市永安街158號
37626 >>> 彰化縣彰化市中山路三段276巷72號
37627 >>> 苗栗縣苗栗市中華路145號
37635 >>> 台中市龍井區遊園南路196號
37639 >>> 台中市大肚區沙田路一段411號
37641 >>> 台中市龍井區新興路22巷3弄3-1號
37646 >>> 台中市南屯區永春南路41號
37649 >>> 台中市龍井區遠東街164號
37650 >>> 台中市龍井區台灣大道五段3巷30弄100號
37664 >>> 台中市大雅區民生路三段421號1樓
37669 >>> 台中市沙鹿區北勢東路450號
37676 >>> 台中市大雅區神林南路79號1樓
37677 >>> 台中市大雅區神林南路693號1樓
37678 >>> 台中市大雅區雅潭路四段408號
37679 >>> 台中市北屯區松竹路二段129號
37680 >>> 台中市沙鹿區英才路35號
37691 >>> 台中市沙鹿區北勢東路689巷5號
37693 >>> 台中市沙鹿區沙田路春和巷1號
37698 >>> 台中市大甲區復興路24號
37699 >>> 台中市西屯區寧夏東二街47號
37711 >>> 台中市沙鹿區沙田路60-1號
37714 >>> 台北市北投區中和街233號
37726 >>> 台中市龍井區台灣大道五段3巷62弄42號
37728 >>> 台中市龍井區台灣大道五段3巷62弄50號1樓
37735 >>> 彰化縣彰化市中興路163號
37740 >>> 台中市后里區三豐路3段1066號
37743 >>> 台中市神岡區豐洲路131號
37744 >>> 彰化縣鹿港鎮鹿東路118號
37749 >>> 台中市南屯區大墩十一街160號
37754 >>> 台中市南區文心南十路215號
37756 >>> 台中市太平區中山路三段214號1樓
37758 >>> 台中市西區向上南路一段216號
37759 >>> 台中市北區大義街126號
37760 >>> 台中市西區福人街43號
37763 >>> 台中市北屯區青島路四段25號
37764 >>> 台中市北屯區旅順路一段185號
37770 >>> 台中市大里區東湖路21號1樓
37771 >>> 台中市大里區塗城路852巷19號1樓
37772 >>> 台中市大里區塗城路332號1樓
37777 >>> 新竹市東區金山街87號
37781 >>> 彰化縣花壇鄉中正路142-4號
37798 >>> 台南市中西區府前路二段207號
37804 >>> 台南市中西區南門路179號
37818 >>> 台南市中西區大仁街64號
37826 >>> 台南市中西區郡西路101號1樓
37828 >>> 台南市中西區和美街4號
37829 >>> 台南市中西區南門路64號
37831 >>> 台南市中西區永福路二段176號
37835 >>> 台南市中西區和美街4號1樓
37847 >>> 台南市中西區協和街26號
37850 >>> 台南市中西區開山路87號
37852 >>> 台南市中西區西寧街94號
37862 >>> 台南市東區民族路一段66號
37863 >>> 台南市中西區府前路一段363號
37865 >>> 台南市安平區平通路458號
37870 >>> 台南市永康區中華二路363號
37877 >>> 台南市南區新興路75號
37883 >>> 台中市北區武聖路104號
37887 >>> 台南市仁德區仁義一街154號1樓
37894 >>> 台南市永康區新中街126號
37897 >>> 台中市北區公園路769巷6-2號
37908 >>> 台南市中西區湖美街107號1樓
37911 >>> 台中市北區北門路二段276號
37918 >>> 台南市南區新建路27巷8號
37939 >>> 台南市東區德昌路183號
37941 >>> 台南市南區大同路二段662號
37952 >>> 台南市東區德東街225號
37988 >>> 台南市東區裕文路41號
37997 >>> 台南市南區建南路176號1樓
38001 >>> 台南市永康區中山南路625號
38008 >>> 台南市永康區中華路210號之5
38021 >>> 台南市東區富農街一段198-200號
38023 >>> 台南市東區林森路二段101巷3號
38024 >>> 台南市東區仁和路81號
38028 >>> 台南市永康區中華路7巷32號
38032 >>> 台南市東區富農街二段71號
38033 >>> 台南市東區裕信路22號
38034 >>> 台南市東區怡東路24號
38035 >>> 台南市東區建東街43巷50號
38038 >>> 台南市東區東平路178號
38041 >>> 台南市東區東興路167號
38042 >>> 台南市北區小東路299巷41號
38046 >>> 台南市永康區東橋五路22號1樓
38050 >>> 台中市北區南園街112號
38060 >>> 台南市永康區中山南路748號
38062 >>> 台南市永康區正南五街327巷20號
38064 >>> 台南市仁德區中山路333號
38067 >>> 台南市關廟區和平路285號
38068 >>> 台南市新化區大同街125號
38069 >>> 台南市安南區本原街三段272號
38070 >>> 台南市永康區中華西街108號
38071 >>> 台南市歸仁區和平北街9號
38076 >>> 台南市新化區中山路552號
38077 >>> 台南市善化區中山路320號
38078 >>> 台南市關廟區中央路213號
38086 >>> 台南市佳里區中山路381號
38089 >>> 台南市新營區長春街74號
38092 >>> 台南市北區文賢路697-6號
38095 >>> 台南市北區公園北路112號
38104 >>> 台南市北區臨安路二段195號
38113 >>> 台中市北區公園路675號
38118 >>> 台中市北區民德路85巷53號
38119 >>> 台中市北區民德路42號
38120 >>> 台南市北區開元路485巷41弄3號1樓
38124 >>> 台中市北區開南街143巷15號
38128 >>> 台南市永康區中正北路31號
38129 >>> 台南市永康區大橋二街98號
38130 >>> 台南市永康區五福街140號
38132 >>> 台南市北區大港街38巷15弄31號1樓
38136 >>> 台南市安南區安和路5段276巷6號
38137 >>> 台南市北區北成路38巷28號1樓
38138 >>> 台南市安南區海佃路四段388巷21號
38139 >>> 台南市安南區育安四街51號1樓
38141 >>> 台南市安南區大安街447號
38144 >>> 台南市永康區國華街77號
38146 >>> 台南市安南區鹽田一街79-1號
38148 >>> 台南市安南區安和路四段533巷39號
38150 >>> 台南市歸仁區民生北街22號
38152 >>> 台南市東區崇明路469號1樓
38153 >>> 台南市中西區民生路二段245號
38155 >>> 台南市仁德區土庫路114號
38157 >>> 台南市新營區新進路一段258之6號
38158 >>> 台南市佳里區延平路158-180號
38167 >>> 台南市安平區健康三街24號
38169 >>> 台南市安南區安和路五段1號
38177 >>> 台南市南區大成路二段15號1樓
38178 >>> 台南市六甲區中華路113號
38188 >>> 台南市安南區安中路三段378號
38201 >>> 台南市安南區安和路三段73巷25號
38203 >>> 台南市安定區港南里港口1之39號
38204 >>> 台南市永康區自強路222號
38212 >>> 台南市新化區信義路182號
38213 >>> 台南市新化區中正路1171號
38220 >>> 台南市永康區自強路323號
38246 >>> 台南市永康區東橋一路572號
38253 >>> 台南市永康區永興路73號1樓
38263 >>> 台南市永康區中正路846號
38264 >>> 台南市玉井區民族路62號
38266 >>> 台南市永康區中正路860號
38271 >>> 台南市新市區富安七街98號
38273 >>> 台南市善化區大成路392號1樓
38275 >>> 台南市新市區光華街87號
38282 >>> 台南市新市區大社里大社346號
38287 >>> 台南市善化區中山路417號
38291 >>> 台南市新營區中正路62號
38293 >>> 台南市新市區中正路273號
38294 >>> 台南市新化區忠孝路159號
38297 >>> 台南市永康區大灣路589號
38310 >>> 台南市仁德區中山路506號1樓
38312 >>> 台南市永康區國光八街60巷3弄15號1樓
38313 >>> 台南市仁德區中正路一段80號
38318 >>> 台南市麻豆區興中路205之2號
38321 >>> 台南市新營區三民路140之3號
38323 >>> 台南市白河區康樂路60號
38336 >>> 台南市將軍區長榮里111號
38338 >>> 台南市佳里區佳里興237號1樓
38339 >>> 台南市新市區中興街71號
38341 >>> 台南市鹽水區朝琴路243號
38344 >>> 台南市仁德區仁德路103號
38345 >>> 台南市學甲區成功路32號
38346 >>> 高雄市阿蓮區忠孝路2號
38348 >>> 台南市關廟區中山路二段137-1號
38351 >>> 台南市新化區復興路293號
38354 >>> 台南市官田區大同街34號
38356 >>> 台南市永康區大灣路867號1樓
38357 >>> 台南市仁德區正義二街90號1樓之4
38359 >>> 台南市永康區大灣路761號
38360 >>> 台南市歸仁區中山路三段37號
38361 >>> 台南市仁德區中正路三段99號 
38364 >>> 台南市永康區中正路37號1樓
38368 >>> 台南市永康區中正路145號.
38371 >>> 高雄市路竹區中興路132號
38372 >>> 高雄市岡山區前峰路114號1樓
38383 >>> 台南市佳里區文化路241號
38395 >>> 台南市學甲區成功路11號
38397 >>> 台南市西港區慶安路92號1樓
38398 >>> 台南市佳里區新生東路12號
38401 >>> 台南市安定區海寮里海寮2－1號
38402 >>> 台南市下營區大屯里5號
38403 >>> 台南市安南區安和路5段357號1樓
38404 >>> 台南市安定區港南里港口69之5號1樓
38405 >>> 台南市安定區港南里港口99之2號1樓
38415 >>> 台南市西港區營西里後營427號
38416 >>> 台南市新營區文化街17號
38417 >>> 台南市新營區復興路620巷15弄26號
38421 >>> 台南市新營區中華路53號
38422 >>> 台南市新營區義和街25之5號
38423 >>> 台南市鹽水區朝琴路122號
38424 >>> 台南市柳營區福安二街38巷10號
38427 >>> 嘉義縣水上鄉中興路303號
38430 >>> 嘉義縣嘉義市彌陀路238巷54號
38452 >>> 嘉義市東區嘉北街12巷7號
38453 >>> 嘉義縣朴子市黎明路64號之1
38459 >>> 嘉義市東區興中街93號1樓
38470 >>> 嘉義縣新港鄉中正路103號之2號
38471 >>> 嘉義市東區雅街136號1樓
38480 >>> 嘉義縣民雄鄉北斗村北勢子57號之6
38482 >>> 嘉義市東區延平街138號
38489 >>> 新竹市東區東山街29號
38492 >>> 高雄市鳳山區南京路238號1樓
38496 >>> 屏東縣高樹鄉興中路112號
38504 >>> 高雄市三民區明仁路163號1樓
38507 >>> 台南市南區金華路二段289巷20號1樓
38514 >>> 高雄市苓雅區光明街79號
38518 >>> 高雄市鳳山區中安街15號830號
38521 >>> 高雄市三民區九如一路869號
38523 >>> 高雄市三民區大昌一路41號
38524 >>> 高雄市鳳山區瑞興路293巷27號
38526 >>> 高雄市前鎮區瑞春街101號
38532 >>> 高雄市鳳山區南榮路147號
38537 >>> 台南市東區富農街二段68號
38538 >>> 台南市中西區民生路二段256號1樓
38539 >>> 台南市北區長北街61號1樓
38540 >>> 台南市東區崇德一街110號
38544 >>> 台南市南區新興路411號1樓
38563 >>> 高雄市鼓山區日昌路60號
38564 >>> 台南市南區國民路270巷6弄55號1樓
38572 >>> 台南市安南區安中路四段112號1樓
38574 >>> 台南市新市區仁愛街227號
38575 >>> 台南市新化區忠孝路29號
38579 >>> 台南市善化區光復路530號
38584 >>> 高雄市苓雅區武廟路157號
38585 >>> 高雄市三民區天津街162號
38595 >>> 高雄市岡山區前峰路74號
38596 >>> 台南市仁德區中山路333號
38599 >>> 台南市中西區西賢五街21號
38601 >>> 台南市新市區光華街105之3號1樓
38605 >>> 高雄市旗津區中洲三路177號
38606 >>> 台南市南區中華西路一段188號1樓
38607 >>> 台南市安平區健康二街645號1樓
38609 >>> 嘉義縣民雄鄉福樂村埤角75-100號
38616 >>> 嘉義市東區民樂街80號之2號
38630 >>> 嘉義市西區玉山路108號1樓
38632 >>> 嘉義市東區興中街130號
38633 >>> 嘉義縣民雄鄉福樂村埤角537-1號
38635 >>> 嘉義市西區杭州三街19號
38636 >>> 嘉義縣太保市中山路一段226號
38641 >>> 嘉義市西區中興路299號
38645 >>> 嘉義市東區保忠二街100號
38659 >>> 高雄市前金區中正四路103號4樓之26
38663 >>> 高雄市新興區尚義街112號
38667 >>> 高雄市新興區復興一路123之5號
38670 >>> 高雄市三民區熱河一街113號
38677 >>> 高雄市新興區尚義街128號
38691 >>> 高雄市新興區興華路38號
38692 >>> 高雄市新興區民主路31號
38699 >>> 高雄市新興區仁愛二街74號
38704 >>> 高雄市苓雅區永樂街48號
38710 >>> 高雄市新興區尚仁街52號
38714 >>> 高雄市新興區仁愛二街6號
38722 >>> 高雄市鹽埕區大智路101-2號
38723 >>> 高雄市新興區民主路55號
38726 >>> 屏東縣屏東市武廟里中山路2號
38727 >>> 高雄市新興區錦田路93號
38733 >>> 高雄市苓雅區福德二路206號
38735 >>> 高雄市三民區復興一路203號
38741 >>> 高雄市新興區同愛街23號
38742 >>> 高雄市苓雅區苓雅二路63號
38745 >>> 高雄市鹽埕區安石街12號
38746 >>> 高雄市前鎮區和平二路300巷10弄16號
38750 >>> 高雄市前金區新田路275號
38753 >>> 高雄市苓雅區仁智街181號
38754 >>> 高雄市三民區鼎華路180號
38756 >>> 高雄市前金區中山橫路100號
38759 >>> 高雄市三民區永年街7號
38760 >>> 高雄市前鎮區三多三路159號
38761 >>> 高雄市鳳山區中山東路266-10號
38766 >>> 高雄市三民區綏遠二街206號
38767 >>> 屏東縣屏東市大連路28之15號
38768 >>> 高雄市苓雅區英義街332號
38773 >>> 高雄市左營區西陵街37號
38776 >>> 高雄市林園區林園南路54號
38777 >>> 高雄市楠梓區楠梓路61號
38782 >>> 高雄市鹽埕區七賢二路425號
38785 >>> 高雄市鼓山區濱海一路45號
38803 >>> 高雄市苓雅區廣州一街50號1樓
38817 >>> 高雄市苓雅區安樂路1巷1號
38827 >>> 高雄市前鎮區三多三路17巷19號
38832 >>> 高雄市前鎮區精忠街131號
38836 >>> 高雄市苓雅區河北路185號
38850 >>> 高雄市苓雅區樂仁路119巷6號
38862 >>> 高雄市前鎮區沱江街129號
38869 >>> 高雄市苓雅區正義路100號
38871 >>> 高雄市三民區皓東路98號1樓
38872 >>> 高雄市鳳山區王生明路95-4號
38881 >>> 高雄市鼓山區九如四路580號1樓
38889 >>> 高雄市鼓山區昌盛路46號
38892 >>> 高雄市左營區文自路270號2樓
38895 >>> 高雄市鼓山區龍德路51號
38897 >>> 高雄市左營區辛亥路167號
38915 >>> 高雄市三民區明吉路2-1號
38917 >>> 高雄市左營區翠峰路24號
38928 >>> 高雄市三民區民族一路543巷31號
38933 >>> 高雄市鼓山區河川街68號
38941 >>> 高雄市三民區鼎華路173號
38957 >>> 高雄市三民區南台路197號
38976 >>> 高雄市前鎮區草衙二路295號
38990 >>> 高雄市前鎮區擴建路1-25號
38992 >>> 高雄市前鎮區千富街223巷16號
39004 >>> 高雄市鳳山區中山西路185號
39020 >>> 高雄市鳳山區青年路二段201之4號1樓
39021 >>> 高雄市鳳山區南正二路92號
39023 >>> 高雄市鳳山區五甲一路4號
39030 >>> 高雄市鳳山區自由路158號
39032 >>> 高雄市楠梓區三山街35號
39039 >>> 高雄市大寮區成功路23號
39040 >>> 高雄市鳳山區中央商場3巷14號
39042 >>> 高雄市仁武區仁雄路193號
39048 >>> 高雄市三民區大福街183號
39053 >>> 高雄市鳳山區黃埔路32巷2號
39056 >>> 高雄市仁武區仁慈路20號1樓
39063 >>> 屏東縣琉球鄉杉福村復興路169-11號
39065 >>> 高雄市岡山區前峰路109之13號
39067 >>> 高雄市楠梓區後昌新路811號
39068 >>> 高雄市楠梓區惠民路299號
39073 >>> 高雄市楠梓區海專路219號
39082 >>> 高雄市楠梓區軍校路722號
39083 >>> 高雄市楠梓區瑞屏路72號
39086 >>> 高雄市楠梓區右昌街281號
39095 >>> 高雄市楠梓區興楠路355巷62號
39103 >>> 高雄市楠梓區右昌忠義一巷1之2號
39105 >>> 高雄市楠梓區和光街109巷1號
39107 >>> 高雄市楠梓區軍校路911號
39120 >>> 高雄市楠梓區德中路82號
39124 >>> 高雄市橋頭區仕豐路87號
39126 >>> 高雄市仁武區仁愛巷28-2號
39127 >>> 高雄市楠梓區楠梓新路347號
39129 >>> 高雄市楠梓區旗楠路879號
39132 >>> 高雄市楠梓區後昌路1074號1樓
39134 >>> 高雄市三民區鼎貴路196號
39139 >>> 高雄市左營區新庄仔路63號
39140 >>> 高雄市左營區先勝路91號1樓
39141 >>> 高雄市左營區重上街198巷28號
39154 >>> 高雄市三民區建工路187號1樓
39155 >>> 高雄市三民區昌富街42號
39164 >>> 高雄市鳳山區文衡路398號
39167 >>> 高雄市三民區明賢街57號
39175 >>> 高雄市三民區民信路41號
39177 >>> 高雄市三民區鼎中路753之14號
39178 >>> 高雄市三民區建武路182號
39180 >>> 高雄市楠梓區常德路344號
39183 >>> 高雄市三民區漢口街149號
39184 >>> 高雄市三民區鼎祥街6號
39203 >>> 高雄市小港區大鵬路79號
39205 >>> 高雄市小港區崇明街97號
39212 >>> 高雄市鳳山區南京路128巷6號
39213 >>> 高雄市前鎮區和豐街96號
39215 >>> 高雄市鳳山區凱旋路332巷247號
39216 >>> 高雄市林園區康樂街50號
39219 >>> 高雄市小港區港壽街36號
39220 >>> 高雄市鳳山區自強一路151號
39221 >>> 高雄市鳳山區五甲二路207號
39223 >>> 高雄市鳳山區五甲二路308號
39224 >>> 高雄市前鎮區粵江街31號
39225 >>> 高雄市鳳山區中山東路391號
39227 >>> 高雄市鳳山區經武路194號
39229 >>> 高雄市鳳山區濱山街47號
39230 >>> 高雄市仁武區新庄巷120號3樓
39234 >>> 高雄市仁武區仁忠路70號
39243 >>> 高雄市大社區金龍路170-7號
39246 >>> 高雄市燕巢區鳳旗路113號
39247 >>> 高雄市楠梓區常德路250號
39248 >>> 高雄市大社區中山路395號1樓
39251 >>> 高雄市湖內區東方路50之7號
39254 >>> 高雄市左營區曾子路65號
39263 >>> 高雄市鳥松區本館路359號
39265 >>> 高雄市左營區民族一路901巷26弄57號
39268 >>> 高雄市岡山區大仁北路124號
39275 >>> 高雄市岡山區民族路1-1號
39277 >>> 高雄市岡山區前峰路130之1號1樓
39282 >>> 高雄市梓官區梓官路475巷68號
39283 >>> 高雄市岡山區圍東街50號1樓
39287 >>> 高雄市燕巢區中民路797號1樓
39292 >>> 高雄市阿蓮區中山路213號
39294 >>> 屏東縣屏東市民族路194之1號
39297 >>> 高雄市美濃區成功路843號
39303 >>> 高雄市左營區海勝里翠峰路58號
39307 >>> 屏東縣屏東市棒球路188號
39308 >>> 高雄市鳳山區瑞竹路78號
39315 >>> 高雄市大寮區大德街2號
39323 >>> 屏東縣長治鄉香揚巷59-14號
39324 >>> 屏東縣新園鄉仙吉村市場巷9號1樓
39325 >>> 屏東縣萬丹鄉大憲街203號
39326 >>> 高雄市大寮區鳳屏一路516號1樓
39327 >>> 高雄市大寮區四維路183號1樓
39338 >>> 高雄市鳳山區安寧街38號1樓
39345 >>> 高雄市小港區鳳鳴路60號
39348 >>> 高雄市林園區鳳林路三段3號
39351 >>> 高雄市小港區永義街165號
39353 >>> 高雄市三民區慶雲街125號
39369 >>> 屏東縣屏東市清進路91號之1
39376 >>> 屏東縣屏東市廣東路710之1號1樓
39379 >>> 屏東縣屏東市潭墘里潭墘18號
39380 >>> 屏東縣萬丹鄉大憲街372號
39384 >>> 高雄市鳥松區本舘路112號1樓
39386 >>> 高雄市鳥松區美山路203號
39387 >>> 高雄市鳳山區經武路335號1樓
39389 >>> 高雄市鳳山區濱山街6號
39390 >>> 高雄市鳳山區鳳松路141-2號
39391 >>> 高雄市三民區陽明路298號
39396 >>> 屏東縣潮州鎮中山路186號之4
39398 >>> 屏東縣長治鄉潭頭路14號
39403 >>> 台東縣鹿野鄉中華路二段11號
39417 >>> 高雄市茄萣區進學路8號
39418 >>> 高雄市茄萣區白砂路118號
39419 >>> 高雄市茄萣區天津街28號之1
39420 >>> 台南市南區明興路905號
39430 >>> 嘉義市西區光彩街525-4號
39434 >>> 嘉義縣太保市太保二路53號
39452 >>> 嘉義縣民雄鄉文隆村鴨母坔2-56號
39457 >>> 嘉義縣太保市安仁里頂港子墘39號之10
39458 >>> 高雄市三民區清興街18號
39461 >>> 高雄市三民區宣化街125號
39462 >>> 高雄市苓雅區昇平街53號
39463 >>> 高雄市苓雅區興中一路415號
39464 >>> 高雄市苓雅區武營路555號
39465 >>> 高雄市鹽埕區大智路101-2號
39467 >>> 高雄市三民區自立一路229號
39472 >>> 高雄市三民區建工路718-6號
39478 >>> 高雄市三民區建武路76巷7弄10號1樓
39480 >>> 高雄市鳳山區文英路13號
39481 >>> 高雄市鳳山區中山西路396號
39482 >>> 新竹縣湖口鄉勝利路一段51號
39485 >>> 新竹縣竹北市勝利二路151號
39494 >>> 台南市永康區中正路840號
39495 >>> 台南市歸仁區大廟一街46號
39496 >>> 台南市永康區西勢路168號1樓
39505 >>> 屏東縣屏東市長春里廣東路30號
